1871	27.206108043591183	28.448168744643528
1872	28.458303183317184	28.653187056382496
1873	28.344076226154964	28.662595222393673
1874	27.122846086819965	28.70765972137451
1875	28.105037013689678	28.98559159040451
1876	28.511877596378326	28.181831787029903
1877	28.412419825792313	28.89695484439532
1878	29.075319935878117	29.224071979522705
1879	28.310605496168137	28.644601235787075
1880	28.034775654474895	28.348379880189896
1881	27.26051616668701	28.18516629934311
1882	27.790885537862778	27.95828460653623
1883	27.658278355995815	28.221875806649525
1884	26.59567952156067	27.408851355314255
1885	26.630944788455963	27.713625649611156
1886	27.81266412138939	28.06313016017278
1887	27.40350203712781	27.062274883190792
1888	27.25027670462926	27.852770338455837
1889	28.78355546792348	28.049397816260655
1890	27.228857894738514	28.019319772720337
1891	28.409700999657314	28.19384891788165
1892	27.937083075443905	27.88279914855957
1893	28.381247977415722	27.865957409143448
1894	28.3968153099219	27.574217349290848
1895	28.183894465367	28.137693752845127
1896	28.718462596337	28.16861127813657
1897	29.023168325424194	28.82959482073784
1898	28.522998074690502	28.596655875444412
1899	28.51768535375595	27.774904638528824
1900	28.92481431365013	28.22195393840472
1901	28.35742650429408	28.58875937263171
1902	27.15436941385269	28.261283814907074
1903	27.584200819333393	27.89164728919665
1904	27.552421738704044	27.922668774922688
1905	27.541992286841076	27.664032111565273
1906	27.31370817621549	28.514645506938297
1907	27.76083481311798	27.905861367781956
1908	27.192145844300587	27.978693614403408
1909	27.18852648139	27.84884661436081
1910	27.058006793260574	27.749947627385456
1911	26.795848031838734	27.647677659988403
1912	27.06803835431735	27.97486725449562
1913	26.63747762640317	27.706012447675068
1914	26.633360942204792	27.942165166139603
1915	27.068893154462177	28.39542756477992
1916	27.22786643107732	28.43294687072436
1917	26.55521474281947	27.677330295244854
1918	26.64282735188802	27.729696075121563
1919	27.242131392161053	28.310426930586498
1920	27.43446538845698	28.38688251376152
1921	27.58482203880946	27.574458241462708
1922	26.91036049524943	27.94946613907814
1923	26.822539120912552	27.809498697519302
1924	27.304877529541653	28.00695690512657
1925	26.96713521083196	27.650335798660915
1926	27.674708406130474	27.86837734778722
1927	27.595397979021072	27.566989849011104
1928	27.466506560643513	27.932047953208286
1929	27.789614150921505	27.72050741314888
1930	27.676098336776096	27.880099445581436
1931	28.247027307748795	27.514834344387054
1932	27.17402423421542	28.059973160425823
1933	27.826137671868008	27.698534568150837
1934	27.88005002339681	27.612068980932236
1935	27.809397449096043	28.00110301375389
1936	27.99485554297765	28.049178193012875
1937	27.980327079693478	27.974114408095677
1938	28.00502758224805	27.39700272679329
1939	27.73402441541354	28.007008969783783
1940	27.24871462583542	28.330106457074482
1941	27.970583548148472	28.791482488314312
1942	27.68558343251546	28.312120805184048
1943	27.82702922821045	28.120366324981052
1944	28.500939468542736	28.328010588884354
1945	27.892794340848923	28.11911188562711
1946	27.93569337328275	28.156003296375275
1947	28.122422446807224	27.717614620923996
1948	27.866289496421814	28.00244465470314
1949	27.805334875981014	27.964290738105774
1950	27.76331853866577	27.837208678325016
1951	27.66206639011701	28.42149230837822
1952	28.04631906747818	28.115992307662964
1953	28.06548148393631	27.8795847594738
1954	27.820037871599197	27.582391490538914
1955	27.343650658925373	27.760881632566452
1956	27.584788650274277	27.851439376672108
1957	27.506720701853435	28.426185588041943
1958	28.346861402193706	28.328632324934006
1959	28.068143268426258	28.32982052365939
1960	28.133050352334976	28.15297895669937
1961	27.885228524605434	27.78572623928388
1962	27.813290983438492	28.332553287347157
1963	27.664743373791378	28.38695541024208
1964	28.332174251476925	28.032395909229916
1965	28.257708062728245	28.176122893889744
1966	28.541770209868748	28.24508065978686
1967	28.21938383579254	27.95786942044894
1968	27.813315093517303	28.133089890082676
1969	28.403793166081112	28.399519960085552
1970	28.302629093329113	27.857680201530457
1971	28.212083001931507	27.969678332408268
1972	27.297087728977203	28.61798135439555
1973	28.703322062889736	28.197986791531246
1974	28.058563848336536	28.29015525182088
1975	28.08476906021436	28.00568888584773
1976	27.53092520435651	28.72481832901637
1977	27.93504313627879	28.40697317322095
1978	28.094118883212406	28.342846234639484
1979	28.17124542593956	28.81954049070676
1980	28.249724229176838	28.42121198773384
1981	28.04693286617597	28.40822183092435
1982	28.125342428684235	28.5299877623717
1983	28.425005565087	28.17965480685234
1984	27.767818967501324	28.189654151598614
1985	28.048477858304977	28.245613833268482
1986	28.219173709551495	28.506463090578716
1987	28.023102919260662	29.092309047778446
1988	28.569506247838337	28.729175001382828
1989	27.7957946062088	28.693828245004017
1990	28.321933954954147	28.389366050561268
1991	28.749035477638245	28.81741891304652
1992	27.966636101404827	28.197141130765278
1993	27.724962780872982	28.600514123837154
1994	28.235609998305637	28.634363730748493
1995	28.03543068965276	28.26163364450137
1996	27.956447809934616	28.26964334646861
1997	28.051381786664326	28.774008184671402
1998	28.60962189237277	28.72892138361931
1999	28.668385555346806	28.264934480190277
2000	28.24140164256096	28.347054849068325
2001	28.153629581133526	28.88421991467476
2002	28.229742288589478	28.74681709210078
2003	28.13565056522687	28.833703021208446
2004	28.19050954778989	28.635644644498825
2005	28.141963402430218	28.596767872571945
2006	28.29088407754898	28.68910923600197
2007	27.77672239144643	28.475654075543087
2008	28.408494343360264	28.88199030359586
2009	28.412366499503452	28.829962720473606
2010	28.891254425048828	28.617605924606323
