1871	33.800293266773224	33.76821994781494	33.64633560180664	33.65301966667175	33.505340814590454	33.62463617324829	33.72546637058258	33.23512506484985	32.04175555706024	31.90210172533989	32.44283640384674	33.33027195930481
1872	33.57764506340027	33.57117938995361	33.39401912689209	33.18973344564438	33.066361010074615	33.438514828681946	33.44421088695526	33.25085288286209	32.81658095121384	32.718862414360046	33.32772195339203	33.593750953674316
1873	33.61466592550278	33.57983934879303	33.38872730731964	33.18753099441528	33.303594291210175	33.37613636255264	33.21535921096802	33.13085514307022	32.759604930877686	32.654551923274994	33.36225885152817	33.7870032787323
1874	33.70694351196289	33.19880923628807	32.72291308641434	32.78332197666168	33.01860398054123	33.176682233810425	33.187810838222504	33.1795437335968	33.13809984922409	33.122524112463	33.096159130334854	33.318279802799225
1875	33.553875625133514	33.60242277383804	33.428593933582306	33.30467367172241	33.34858459234238	33.39482265710831	33.419143319129944	33.46190690994263	33.381775856018066	33.06366264820099	33.197264194488525	33.51360595226288
1876	33.54744637012482	33.47587078809738	33.348660707473755	32.98978540301323	33.293454587459564	33.592419028282166	33.65079528093338	33.45073860883713	32.96170836687088	32.6709468960762	33.11632019281387	33.379008173942566
1877	33.29385602474213	33.19966524839401	33.17618155479431	33.26062196493149	33.24281680583954	33.35291677713394	33.28777062892914	33.16808378696442	32.56032094359398	32.462558418512344	33.21490615606308	33.35727250576019
1878	33.15427818894386	32.843727111816406	32.64473098516464	32.9086452126503	32.8991784453392	33.121437549591064	33.27255839109421	33.23236018419266	33.15106850862503	32.9725056886673	33.09323626756668	33.09673538804054
1879	33.25670576095581	33.44017416238785	33.67089766263962	33.48635506629944	32.714408218860626	32.64664822816849	32.621623396873474	32.533924758434296	32.48834028840065	32.809339225292206	33.2330065369606	33.41899561882019
1880	33.86921590566635	33.69141775369644	33.37351793050766	33.14782464504242	33.0564369559288	33.108780801296234	32.886996030807495	32.729567527770996	32.61765033006668	33.04161807894707	33.23039776086807	33.25896066427231
1881	33.47957718372345	33.4341379404068	32.99667298793793	32.56728482246399	32.76396179199219	32.98301422595978	33.09705185890198	33.178826093673706	33.15808165073395	33.081316351890564	33.23125219345093	33.353267788887024
1882	33.346347749233246	33.0734378695488	32.744371831417084	32.77748441696167	33.06821936368942	33.03829002380371	32.93218731880188	32.682213842868805	32.69978258013725	32.92526036500931	33.316763281822205	33.32412499189377
1883	33.548617005348206	33.59799283742905	33.58544462919235	33.35833424329758	32.82382592558861	32.90523010492325	32.934439957141876	33.00348079204559	33.13503682613373	33.48640447854996	33.330052733421326	33.12154108285904
1884	33.3075076341629	33.654749512672424	33.53604698181152	33.20493644475937	33.03990787267685	33.00264048576355	32.96974176168442	32.971544325351715	32.9406858086586	33.053394973278046	33.16211003065109	33.19521391391754
1885	33.07228726148605	33.220663011074066	33.13647645711899	33.183175921440125	33.258177161216736	33.489974081516266	33.544790267944336	33.53476858139038	33.572288393974304	33.68531274795532	33.63763362169266	33.50566327571869
1886	33.50417637825012	33.63512057065964	33.73935788869858	33.137062728405	33.0936681330204	33.402980864048004	33.56277233362198	33.47752368450165	33.3295835852623	33.06738072633743	33.23373466730118	33.17752057313919
1887	33.31651967763901	33.495415687561035	33.471613466739655	33.31192874908447	33.19722843170166	33.10978955030441	33.08758872747421	33.130660355091095	33.16560906171799	33.22410970926285	33.42186963558197	33.567423820495605
1888	33.501261711120605	33.4686803817749	33.391256630420685	33.19847768545151	33.13874340057373	33.372862458229065	33.24474412202835	33.01373910903931	32.86468651890755	32.96052658557892	32.93245267868042	33.24786937236786
1889	33.52959406375885	33.58241391181946	33.57859879732132	33.367761075496674	33.15021139383316	33.15858268737793	33.22250860929489	33.265831768512726	33.40802180767059	33.5234454870224	33.545742213726044	33.595885932445526
1890	33.540358781814575	33.57004088163376	33.17813491821289	32.837009102106094	33.37708979845047	33.52152365446091	33.566691875457764	33.58313798904419	33.510852694511414	33.48429822921753	33.59980034828186	33.62759327888489
1891	33.58428978919983	33.35621792078018	32.94203078746796	33.0150303542614	33.454057693481445	33.661584198474884	33.423874378204346	33.139191687107086	32.97943237423897	33.25461447238922	32.99960869550705	32.99318611621857
1892	33.530038475990295	33.54877680540085	33.246742248535156	33.28288859128952	33.27942472696304	33.28528290987015	33.30979508161545	33.295778036117554	33.38977402448654	33.47066307067871	33.44419115781784	33.40556877851486
