1871	26.414401441812515	26.442804783582687	27.073107659816742	28.102411687374115	28.02843877673149	28.088703513145447	27.60339704155922	28.21918672323227	28.649870842695236	28.763436287641525	28.81311383843422	27.767956107854843
1872	26.848076730966568	27.005324810743332	28.36500695347786	30.004577785730362	29.510409712791443	29.055800795555115	28.92512136697769	28.91879630088806	29.04984149336815	29.180986493825912	28.91917821764946	27.85939645767212
1873	26.892927050590515	27.038974285125732	28.150710225105286	29.84254416823387	29.375203728675842	29.07282555103302	28.625682592391968	28.893941402435303	29.1456900537014	29.538168042898178	28.928164333105087	27.52145329117775
1874	26.70276641845703	26.90417832136154	27.046115189790726	27.418244749307632	27.46423327922821	28.306310445070267	28.747253566980362	29.243772327899933	29.261505007743835	29.646473228931427	28.846577644348145	27.629928290843964
1875	26.88411796092987	27.03309527039528	27.797097474336624	29.484918296337128	29.34514221549034	29.07055750489235	28.646023780107498	29.005534529685974	29.138857543468475	29.69973611831665	29.234656661748886	28.022381991147995
1876	27.03591737151146	27.203756421804428	28.465837836265564	29.866038531064987	29.78988179564476	29.102766185998917	28.96107456088066	28.68622761964798	28.233839005231857	28.575725585222244	28.430220991373062	27.5395487844944
1877	26.716610431671143	27.02470150589943	28.308209627866745	29.904348343610764	29.777698308229446	29.301233738660812	29.24448451399803	28.7821062207222	28.851882815361023	29.737414121627808	29.03462252020836	27.918827891349792
1878	27.46322414278984	27.745220065116882	29.000284641981125	30.480455100536346	30.5507390499115	29.887643188238144	29.55596399307251	29.343286454677582	29.461880832910538	29.835354030132294	29.573402404785156	28.263459503650665
1879	27.289553076028824	27.31342649459839	28.33401048183441	29.28437951207161	28.79339274764061	28.26171788573265	28.62745863199234	29.165005922317505	29.48811784386635	29.613851457834244	28.568530678749084	27.751421570777893
1880	26.844801664352417	27.55537322163582	28.13580772280693	28.413146018981934	27.993738293647766	28.267026156187057	28.366482824087143	28.486977696418762	28.981121480464935	29.13563695549965	28.365549355745316	27.543953329324722
1881	26.14404132962227	26.388284027576447	27.409689217805862	27.983575254678726	28.60322144627571	28.846116572618484	28.914269745349884	29.389690816402435	29.106256186962128	29.094190537929535	28.29552724957466	27.16578111052513
1882	26.7329104244709	27.403833031654358	27.851093411445618	28.117730170488358	28.14508518576622	28.372710347175598	28.333419173955917	28.46136274933815	28.54340946674347	28.504560887813568	27.999934405088425	27.370358526706696
